audio,text,Pilot Reply,Message Label
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_024.wav,sabena seven eight one six good morning squawk two seven one six ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_164.wav,viva nine zero eight one descend to flight level three three zero ,"Acknowledged, proceeding as planned.",Descend Instruction
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_192.wav,sabena eight two six alfa contact rhein one two zero nine two good bye ,"Switching to the mentioned frequency, thank you.",Frequency Change
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_082.wav,roger you're identified ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_256.wav,alitalia one four nine good morning maintain three three zero trasadingen saronno ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_175.wav,adria one six four two set course direct to morok ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_127.wav,lufthansa four three nine three is recleared trasadingen direct to kempten ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_147.wav,aero lloyd three eight one roger descend to flight level two five zero ,"Acknowledged, proceeding as planned.",Descend Instruction
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_239.wav,jetaviation seven zero one own navigation to st prex ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_057.wav,lufthansa four seven two three descend to flight level three one zero ,"Acknowledged, proceeding as planned.",Descend Instruction
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_078.wav,condor one zero four good morning squawk seven five three one ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_076.wav,sabena seven eight one six contact rhein one two zero decimal nine two good bye ,"Switching to the mentioned frequency, thank you.",Frequency Change
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_025.wav,lufthansa four three five six climb to flight level three two zero ,Climbing to requested flight level.,Climb Instruction
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_060.wav,lufthansa triple five zero turn left heading two five five ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_097.wav,airfrans one five f= five four descend to flight level two nine zero ,"Acknowledged, proceeding as planned.",Descend Instruction
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_224.wav,hapag lloyd ah sorry lufthansa four four one six continue present heading ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_243.wav,hapag lloyd three five five one ah own navigation saronno ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_191.wav,united six nine good morning descend to level two nine zero rate two thousand or more and set course direct to fusse ,"Acknowledged, proceeding as planned.",Descend Instruction
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_229.wav,lufthansa three five five six good morning maintain two nine zero trasadingen canne ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_228.wav,turkish nine two five turn left to morok ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_120.wav,alitalia one one seven good morning roger ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_180.wav,lufthansa four five seven five climb to flight level three two zero ,Climbing to requested flight level.,Climb Instruction
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_181.wav,shamrock four eight two two descend now to flight level two five zero ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_001.wav,scandinavian six eight six report your heading ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_156.wav,lufthansa four three nine three contact milan one three four five two good bye ,"Switching to the mentioned frequency, thank you.",Frequency Change
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_005.wav,french air force four two three four is identified maintain level three four zero trasadingen hochwald to morok ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_053.wav,[EMPTY] ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_074.wav,swissair six five five two good morning roger ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_196.wav,lufthansa four four one six good morning route trasadingen canne ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_039.wav,lufthansa four three five six set course direct to morok ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_099.wav,lufthansa triple five zero descend to flight level two five zero own navigation to st prex ,"Acknowledged, proceeding as planned.",Descend Instruction
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_021.wav,scandinavian six eight six contact rhein one three two decimal four hejda ,"Switching to the mentioned frequency, thank you.",Frequency Change
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_244.wav,europa three six one own navigation to tango ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_220.wav,aero lloyd five nine zero milan one three four five two good bye ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_037.wav,blue five seven two descend to flight level two five zero ,"Acknowledged, proceeding as planned.",Descend Instruction
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_117.wav,aero lloyd five one seven due traffic continue present heading ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_137.wav,jet set four four two on heading one seven zero descend to flight level two nine zero ,"Acknowledged, proceeding as planned.",Descend Instruction
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_081.wav,lufthansa four three nine three calling ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_124.wav,alitalia one one seven turn left to saronno ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_022.wav,french air force four two three four set now course direct to morok ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_129.wav,swissair four eight eight on request by rhein stop climb level three zero zero ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_086.wav,lufthansa three five seven seven turn right heading zero one zero ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_241.wav,hamburg air two five zero zero good afternoon radar contact ,"Roger, maintaining current altitude and heading.",Radar Contact
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_240.wav,sabena nine three six nine good afternoon maintain two nine zero call you back for further descent in about four minutes and set course willisau st prex ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_158.wav,iberia three four two two good morning radar contact ,"Roger, maintaining current altitude and heading.",Radar Contact
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_195.wav,alitalia four eight five good morning roger ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_230.wav,hapag lloyd three five five one good morning roger ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_056.wav,roger contact rhein one three two decimal correction one two zero decimal nine two good bye ,"Switching to the mentioned frequency, thank you.",Frequency Change
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_064.wav,lufthansa four seven two three descend to flight level three zero zero ,"Acknowledged, proceeding as planned.",Descend Instruction
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_047.wav,lufthansa three five seven seven squawk two seven six six ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_109.wav,condor one zero four climb to flight level three four zero ,Climbing to requested flight level.,Climb Instruction
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_010.wav,swissair six five two zero rhein one two zero decimal nine two good bye ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_221.wav,air malta one hundred set course direct to morok ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_139.wav,transwede one zero seven own navigation to st prex ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_250.wav,europa three six one rhein one three two decimal four good bye ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_063.wav,lufthansa four three five six reims one three four decimal four good bye ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_098.wav,airfrans three five six is identified climb to flight level three two zero ,Climbing to requested flight level.,Climb Instruction
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_201.wav,turkair nine two five good morning squawk one zero zero five ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_040.wav,lufthansa eight two six eight climb to flight level three four zero ,Climbing to requested flight level.,Climb Instruction
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_075.wav,jetcom one three three turn right heading zero six zero ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_142.wav,airfrans three five six reims one three four decimal four good bye ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_238.wav,hapag lloyd three five five one descend now to flight level two five zero good rate until passing three hundred ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_101.wav,hapag lloyd one seven one geneva one three three one five good bye ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_002.wav,roger turn now left correction right heading three six zero due traffic ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_189.wav,delta one four six stand by short ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_055.wav,air malta zero zero four own navigation to karlsruhe ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_255.wav,[EMPTY] ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_134.wav,jet set four four two good morning descend to flight level three three zero ,"Acknowledged, proceeding as planned.",Descend Instruction
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_028.wav,lufthansa four seven two three good morning roger ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_073.wav,airfrans three two six one geneva one three three one five good bye ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_116.wav,airfrans three five six is cleared trasadingen ah disregard ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_251.wav,lufthansa four three seven six good morning radar contact ,"Roger, maintaining current altitude and heading.",Radar Contact
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_035.wav,jetcom one three three good morning roger ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_027.wav,transwede three five seven one set course direct to hochwald ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_034.wav,lufthansa triple five zero good morning squawk two seven five seven ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_112.wav,condor one zero four for further climb zurich one three three four tschuss ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_043.wav,lufthansa four seven two three descend to flight level three three zero ,"Acknowledged, proceeding as planned.",Descend Instruction
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_067.wav,lufthansa three five seven seven turn right heading three six zero ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_092.wav,lufthansa four seven two three milan one three four five two good bye ,"Acknowledged, proceeding as planned.",General Information
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_223.wav,oh adria one six four two contact reims one three four four good bye ,"Switching to the mentioned frequency, thank you.",Frequency Change
/content/99/55/WAVdata/zf1/zf1_03/zf1_03_259.wav,<OT> thank you </OT> ,"Acknowledged, proceeding as planned.",General Information
